user_id,user_gender,user_age,age_group,country,location,interests,user_id_collision
f4a07,Other,27,25-34,United States,Stevenmouth,"travel, gaming, sports",False
cee99,Female,28,25-34,India,Port Michaelshire,technology,False
cb772,Male,31,25-34,United States,Bruceville,"sports, lifestyle",False
2a5ba,Male,51,45-54,Australia,North Elizabeth,fashion,False
a354d,Female,40,35-44,United States,Royland,"lifestyle, sports, news",False
e6d58,Female,18,18-24,United States,Matthewtown,"sports, food, finance",False
5b4cf,Female,16,16-17,United States,Lindashire,"lifestyle, travel",False
7ebbf,Male,26,25-34,United Kingdom,Jasontown,"art, photography, gaming",False
bbb51,Male,25,25-34,United States,North Hannahtown,"fitness, technology",False
1dfe8,Female,42,35-44,United States,Rodgersfort,"finance, art, fitness",False
29c35,Female,25,25-34,Germany,Port Kerri,"news, photography",False
ee783,Male,30,25-34,United Kingdom,South Debraton,"health, gaming, art",False
298e8,Male,44,35-44,United States,Mcgeefort,sports,False
5174d,Male,32,25-34,Brazil,South Heatherbury,gaming,False
c8539,Male,36,35-44,United States,New Janicemouth,technology,False
f562b,Male,29,25-34,United States,Shaunburgh,"fitness, art",False
99132,Male,19,18-24,Germany,South David,gaming,False
088d9,Female,20,18-24,Mexico,Youngview,"sports, gaming",False
7f1e1,Male,20,18-24,United Kingdom,Danielview,"sports, travel, photography",False
94ae8,Female,27,25-34,United Kingdom,North Howardfort,"news, gaming",False
13928,Male,32,25-34,United Kingdom,Port Ericfurt,travel,False
ca4eb,Male,32,25-34,Germany,Taylorfurt,"art, fashion",False
83027,Female,16,16-17,India,Evelynberg,"health, fitness, technology",False
b111f,Other,16,16-17,Japan,South Elizabeth,fitness,False
fc7a7,Female,25,25-34,United States,Port Spencer,"photography, news, lifestyle",False
db8d6,Other,24,18-24,United States,Waltersfurt,"lifestyle, finance, art",False
cac9c,Other,27,25-34,Canada,Pruittton,finance,False
547e6,Female,23,18-24,United Kingdom,Smithberg,"health, art, news",False
83de9,Other,22,18-24,United States,East Daniel,"fitness, travel, sports",False
34c99,Male,32,25-34,Germany,Lake Karen,health,False
01ad7,Female,22,18-24,Australia,Port Kentside,"fashion, art",False
fd47e,Male,33,25-34,France,Erinfort,sports,False
62bf8,Male,24,18-24,United Kingdom,North Rebecca,"photography, gaming",False
10936,Female,33,25-34,Canada,East Jacobfurt,"food, art",False
eb724,Male,25,25-34,United States,South Christina,finance,False
8c0af,Male,18,18-24,United States,Port Kelly,"food, sports, news",False
129cd,Female,22,18-24,France,Mckenzieside,news,False
1073f,Male,31,25-34,United States,Evansshire,sports,False
1324a,Other,31,25-34,Germany,Nicholsside,travel,False
73e30,Male,33,25-34,Canada,Waltersville,"art, photography",False
5c209,Male,34,25-34,India,Baileyburgh,food,False
b0c85,Male,33,25-34,India,East Jeremyville,"food, fashion, lifestyle",False
e2bb8,Female,38,35-44,Japan,Michaelhaven,photography,False
cd1ec,Male,16,16-17,United States,North Javierton,"travel, news, sports",False
070e3,Female,27,25-34,United States,Jenniferberg,fashion,False
e5ff4,Male,40,35-44,Mexico,East Dale,"gaming, sports",False
aa50a,Male,32,25-34,United Kingdom,South Mistyshire,"lifestyle, food",False
fe26c,Female,32,25-34,United States,West Danielchester,health,False
5bc4f,Female,24,18-24,United States,New Douglas,"food, fitness, lifestyle",False
953e8,Male,34,25-34,United States,Leonardfurt,photography,True
c97dd,Male,17,16-17,United States,Sullivanville,"fitness, finance, photography",False
d08c5,Male,35,35-44,Japan,New Cassandraport,technology,False
2017f,Male,21,18-24,United States,Jamesburgh,"travel, lifestyle, gaming",False
7280a,Female,28,25-34,India,South Gabriela,"technology, fashion",False
ea836,Male,46,45-54,United Kingdom,Smithchester,"travel, lifestyle",False
fe2a4,Male,32,25-34,Canada,East Phillip,"health, fashion, finance",False
5520d,Other,22,18-24,United States,North Jamesside,photography,False
82afd,Female,25,25-34,United Kingdom,New Maria,"sports, health",False
298ee,Other,24,18-24,United States,Lake Nancyfurt,"fashion, photography",False
2fddd,Male,32,25-34,Mexico,Lake Cristian,"photography, lifestyle",False
b6c8a,Male,21,18-24,Germany,West Tyler,news,False
2d934,Male,33,25-34,Mexico,Lloydshire,"finance, travel, photography",False
4a649,Male,16,16-17,Brazil,Brownfort,"fitness, fashion",False
7a95b,Male,23,18-24,United States,North Edwardmouth,"gaming, travel",False
50d25,Male,20,18-24,United States,New Jessica,"fashion, technology, travel",False
0fe7a,Other,39,35-44,United Kingdom,Matthewburgh,"gaming, travel",False
fef50,Male,24,18-24,Australia,North Amyton,news,False
12ca5,Male,25,25-34,United States,Aliciamouth,lifestyle,False
3f3a7,Male,26,25-34,India,Piercemouth,"photography, news, sports",False
69dbf,Female,38,35-44,Japan,East Angelica,news,False
f9c67,Female,30,25-34,United States,Meyersland,"photography, finance",False
01ca6,Male,37,35-44,United States,West Erika,"photography, food",False
c561c,Female,17,16-17,Japan,Lake Michael,"lifestyle, food",False
5de70,Male,26,25-34,United States,New Saraside,lifestyle,False
1b251,Male,45,45-54,United States,Lake Jessica,art,False
f6e4c,Male,32,25-34,United States,East Crystalville,"art, fashion, travel",False
38de1,Male,29,25-34,Canada,Ramirezport,"lifestyle, technology, gaming",False
12f67,Female,16,16-17,United States,West Wesley,"gaming, sports, travel",False
c9e58,Female,37,35-44,India,Rodriguezfort,fitness,False
23384,Male,24,18-24,Germany,Aprilbury,"health, lifestyle, finance",False
9c9c5,Female,16,16-17,Germany,West Richard,travel,False
df6d4,Male,27,25-34,Japan,New Kathychester,sports,False
c44e0,Female,19,18-24,United States,New Tara,"gaming, health, fashion",False
d3aca,Female,16,16-17,United States,New Sherrimouth,"news, sports, health",False
733a7,Male,18,18-24,United Kingdom,Port Kennethburgh,"health, art, fitness",False
76b76,Other,26,25-34,Japan,Morganburgh,"travel, lifestyle",False
9a76b,Male,26,25-34,Mexico,Deborahfort,"lifestyle, travel",False
7b07e,Male,16,16-17,United States,Douglasburgh,"photography, sports, fashion",False
0dcd3,Female,23,18-24,Germany,Lake Stevenview,finance,False
45c66,Male,30,25-34,United Kingdom,East Morgan,"food, news",False
95340,Male,39,35-44,India,West Christophertown,news,False
6256e,Male,25,25-34,India,Lake Edwardport,"health, gaming, finance",False
9e313,Male,35,35-44,Brazil,East Jenniferburgh,"health, lifestyle",False
2822c,Male,29,25-34,United States,South Laura,"lifestyle, fashion, finance",False
d54b0,Male,18,18-24,Canada,Heathchester,"travel, photography, fashion",False
1323b,Male,21,18-24,Canada,New Jacqueline,food,False
8e940,Female,48,45-54,Australia,Sosashire,fitness,False
f2fda,Other,33,25-34,United States,Carrieside,"photography, news",False
21c75,Male,36,35-44,Mexico,Lake Brandiside,"lifestyle, news, art",False
5a5ee,Male,23,18-24,United States,Shawstad,health,False
a5c1b,Male,25,25-34,Mexico,Stephenborough,"technology, photography, fashion",False
102c5,Male,24,18-24,France,Lake Jessica,"fitness, finance",False
638f3,Male,32,25-34,Australia,Brianstad,"lifestyle, finance, travel",False
bc20d,Female,21,18-24,Japan,North Dawnmouth,"finance, fashion, sports",False
3dddb,Male,30,25-34,Japan,Myerston,health,False
b36bd,Male,21,18-24,United States,Hughesville,"photography, art, lifestyle",False
da0fc,Male,22,18-24,United States,Samanthahaven,"gaming, travel, technology",False
e0b77,Female,22,18-24,United States,Kimberlyhaven,"fitness, technology, travel",False
1c8b3,Other,35,35-44,United States,Lake Allenborough,finance,False
5d0c8,Male,24,18-24,India,Lake Henryberg,"art, sports, news",False
5888e,Male,16,16-17,Germany,New Joshuaton,"sports, technology, health",False
9f760,Female,39,35-44,Canada,Markburgh,travel,False
5d974,Male,26,25-34,United States,Wadeview,news,False
ea29a,Female,29,25-34,United States,North Derekfurt,"art, finance, fashion",False
2a950,Male,31,25-34,United Kingdom,North Jasonfort,"news, art",False
a7e68,Male,29,25-34,Mexico,Underwoodbury,gaming,False
587ab,Male,20,18-24,United Kingdom,Mcgeehaven,fashion,False
da9cb,Female,25,25-34,Germany,North Christopher,"lifestyle, photography, travel",False
5e909,Male,24,18-24,Australia,North Ryanmouth,"fitness, finance",False
49fde,Female,22,18-24,United Kingdom,North Christopher,fitness,False
8d775,Other,21,18-24,United States,North Stephanieshire,"technology, news",False
24b2f,Male,18,18-24,United States,New Tara,health,False
5b174,Female,30,25-34,Canada,New Kariton,"fitness, photography, sports",False
348a2,Other,20,18-24,Australia,Garrettborough,fitness,False
18228,Male,24,18-24,France,Port Kevin,"fitness, lifestyle, gaming",False
46d04,Male,19,18-24,India,Cooperchester,"gaming, technology, fashion",False
38d13,Male,37,35-44,United States,North Dawn,gaming,False
fda87,Female,30,25-34,Germany,Lake Sharon,finance,False
e3517,Male,23,18-24,United States,South Brucemouth,"finance, technology, food",False
4325f,Male,31,25-34,United States,Melissabury,"technology, sports, travel",False
de647,Other,43,35-44,Canada,Maynardburgh,"food, gaming, art",False
a8fce,Male,34,25-34,Germany,Schmidtstad,"photography, technology",False
e1123,Male,32,25-34,India,Lake Maria,"sports, technology",False
1f7ba,Male,20,18-24,United States,Lucasport,"sports, news",False
73d7b,Female,27,25-34,United States,Lake Aaron,"finance, sports",False
da350,Male,22,18-24,India,South Laurenport,sports,False
72039,Male,43,35-44,United Kingdom,Kaitlynfurt,sports,False
c0af1,Female,48,45-54,Canada,Dianeside,"fashion, travel",False
c3512,Male,33,25-34,Germany,East Kim,finance,False
71534,Male,24,18-24,Mexico,Nguyenview,"sports, fashion, lifestyle",False
e6136,Male,16,16-17,Brazil,East Davidville,health,False
2a4b5,Female,20,18-24,Mexico,South Brianburgh,"fashion, technology",False
c867b,Male,39,35-44,India,Thompsonmouth,fashion,False
d54b4,Female,18,18-24,United Kingdom,Port Nicholas,"sports, fitness, finance",False
41d39,Male,25,25-34,United Kingdom,Esparzaburgh,health,False
94afa,Male,24,18-24,United Kingdom,Glennview,"finance, technology, health",False
44bdd,Female,42,35-44,United Kingdom,North Williamborough,"fitness, news, sports",False
7c498,Other,28,25-34,Australia,East Jasminstad,"fashion, technology, travel",False
bba5b,Female,35,35-44,India,Freemanshire,travel,False
c6fd2,Male,20,18-24,Australia,Williamston,"finance, art",False
27cda,Male,34,25-34,Australia,Jeremymouth,"technology, fitness, news",False
741f6,Male,18,18-24,Germany,Port Allisonside,photography,False
9260d,Male,20,18-24,Canada,Meganville,"food, lifestyle, news",False
4338a,Female,26,25-34,Brazil,Carrolltown,"art, news, travel",False
03ac9,Male,42,35-44,Mexico,New Katelynmouth,"photography, lifestyle, fashion",False
7b970,Female,36,35-44,India,Lake Loganburgh,"art, photography",False
d955d,Female,24,18-24,Australia,Whitechester,"fashion, finance",False
c35c3,Female,17,16-17,United Kingdom,Smithtown,"food, news, technology",False
769bc,Female,16,16-17,United Kingdom,Hutchinsonmouth,"gaming, fashion",False
d91a5,Male,16,16-17,United Kingdom,Karenfort,fashion,False
3dd3c,Male,24,18-24,United States,West Morganshire,"fashion, sports, health",False
dc806,Male,21,18-24,United Kingdom,Port Dawn,"fitness, gaming",False
eeb2e,Male,46,45-54,United Kingdom,Allisonmouth,"travel, sports",False
8ff8a,Male,33,25-34,United Kingdom,New Debra,"fitness, food",False
db724,Female,32,25-34,Australia,Robertfurt,"sports, fashion, photography",False
526e6,Female,53,45-54,United Kingdom,Lake Trevor,"lifestyle, news",False
333dc,Male,26,25-34,United States,Beckerhaven,"lifestyle, health",False
0683b,Male,32,25-34,France,East Justinchester,"travel, art, lifestyle",False
3b2fa,Female,31,25-34,United States,Ericmouth,"finance, fitness",False
8152e,Male,20,18-24,United States,North Williamborough,art,False
f8167,Male,16,16-17,India,New Edgarbury,"health, fitness, news",False
f78b8,Female,31,25-34,Mexico,Brianchester,"news, finance",False
77571,Female,23,18-24,India,North Jesusstad,health,False
9444a,Female,29,25-34,United Kingdom,Elijahstad,food,False
9c676,Male,25,25-34,Japan,West Elijah,"lifestyle, food, gaming",False
9a781,Female,26,25-34,Australia,North Christopher,gaming,False
d8627,Male,16,16-17,Australia,Port John,"fashion, sports",False
fca8f,Male,28,25-34,India,East Charlesland,"art, food, news",False
5f24e,Female,20,18-24,Brazil,South Brittneyborough,food,False
45bbb,Female,18,18-24,Germany,Donaldborough,technology,False
1b718,Female,18,18-24,United States,Lake Kennethstad,food,False
ebb43,Male,26,25-34,United States,Oconnorchester,"finance, technology, gaming",False
d1168,Male,16,16-17,United States,Garcialand,news,False
286e6,Male,36,35-44,Germany,Pierceville,"finance, sports",False
84668,Male,56,55-65,Germany,Lake Adam,"travel, art",False
bd425,Male,30,25-34,Australia,Diazland,travel,False
8213b,Female,29,25-34,United States,New Joshuaton,lifestyle,False
ae70a,Male,44,35-44,India,Lisaland,"gaming, finance",False
bcb00,Male,42,35-44,France,West John,fitness,False
7eed2,Male,28,25-34,Mexico,Jamesmouth,"food, fitness, health",False
d02aa,Female,22,18-24,United Kingdom,New James,"fitness, gaming, technology",False
df44c,Male,32,25-34,United States,New Jasonborough,sports,False
d43a6,Female,20,18-24,Mexico,East Robert,"sports, travel, health",False
2adea,Male,25,25-34,United States,Lake Michael,technology,False
16ad7,Female,37,35-44,United States,Judyside,gaming,False
6af5a,Other,17,16-17,Japan,Lake Eddie,travel,False
c9e9e,Male,20,18-24,Germany,Sanfordport,"lifestyle, technology",False
fe426,Male,27,25-34,Brazil,Shariburgh,"gaming, lifestyle, photography",False
053c5,Male,33,25-34,Germany,Lake Williamville,"gaming, food, technology",False
96b52,Male,39,35-44,Australia,Lake Theresabury,"lifestyle, finance, fashion",False
9c545,Female,17,16-17,Brazil,Harthaven,"gaming, lifestyle",False
a00ce,Female,23,18-24,Canada,Smallhaven,food,False
70384,Female,36,35-44,United Kingdom,Vanessachester,"fashion, news, photography",False
0f602,Female,16,16-17,France,North Lisa,sports,False
235e5,Male,30,25-34,United States,Evelynside,finance,False
04fc9,Female,18,18-24,Australia,Lake Mark,"technology, photography, sports",False
368a5,Female,29,25-34,United Kingdom,Victorville,lifestyle,False
05b05,Male,44,35-44,United Kingdom,Meganside,"sports, fitness",False
ca28d,Male,40,35-44,United States,Lake Margaretberg,"food, finance",False
6d6a8,Male,20,18-24,United States,New Susan,"art, fashion, news",False
4f238,Female,29,25-34,Germany,New Catherine,food,False
077f8,Female,28,25-34,United States,New Amyburgh,"travel, art",False
91c44,Other,27,25-34,United States,South Tammy,"gaming, art",False
8e6f6,Male,21,18-24,United States,Lake Angelastad,"art, sports",False
fba06,Female,22,18-24,Brazil,Maryton,"finance, art, sports",False
e18da,Female,26,25-34,Germany,Dannyborough,fitness,False
7f6c9,Other,28,25-34,United States,Thomasport,"food, photography, sports",False
f88f8,Male,41,35-44,United Kingdom,North Terri,technology,False
e09d6,Male,27,25-34,Australia,Port Joseph,"finance, gaming, fitness",False
c0bf2,Male,23,18-24,Canada,Fostermouth,technology,False
68e46,Male,20,18-24,France,Johnsonberg,"travel, photography, health",False
197d6,Male,18,18-24,United States,North Timothy,photography,False
0fe19,Male,29,25-34,United States,New Crystal,"fashion, photography",False
a1f60,Male,41,35-44,United Kingdom,North Jonathanstad,"lifestyle, fitness, news",False
63429,Male,23,18-24,France,South Robert,"photography, fashion, travel",False
56fa5,Female,35,35-44,India,Lake Andrewmouth,"news, art, food",False
7b89d,Female,23,18-24,France,Andersonport,"food, fitness",False
75c2e,Male,24,18-24,United States,Jacobmouth,travel,False
534da,Other,25,25-34,United States,West Kimberly,"food, technology",False
4c404,Female,29,25-34,Germany,Lake Jennifer,food,False
78c7f,Male,29,25-34,United Kingdom,Whitakerview,"food, art, lifestyle",False
45ed2,Other,37,35-44,United States,Lake Kristopher,"travel, fitness, health",False
b7fb8,Male,20,18-24,Australia,Kathleenmouth,"health, finance, sports",False
d9ec5,Male,23,18-24,France,Hawkinsborough,"health, technology",False
ecece,Female,22,18-24,United States,North Thomasmouth,food,False
e30bf,Male,33,25-34,Mexico,Murphymouth,"travel, photography",False
35370,Female,30,25-34,United States,Cruztown,"gaming, health",False
eff5e,Other,26,25-34,United States,Port Christopherport,"photography, food",False
c83fe,Female,30,25-34,Canada,Lake Jeremyburgh,"technology, finance",False
ccbe3,Male,21,18-24,Japan,Williamton,"art, photography",False
fff7c,Male,33,25-34,United States,South Cynthiashire,lifestyle,False
7ef92,Female,21,18-24,United States,Robinsonville,sports,False
2afec,Male,20,18-24,United States,Isaacside,"art, lifestyle",False
ffc34,Male,20,18-24,United Kingdom,Port Anthonychester,"art, sports",False
1c463,Female,20,18-24,Canada,Matahaven,"news, fashion, sports",False
8f24f,Male,36,35-44,Germany,Deannaland,"fitness, finance, sports",False
